date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:14:41	30100/30100	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Oct%202018%2006:43:16%20GMT	https://www.rxmediciner.com/images/product/5bb367e526a26ROHYPNOL.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5bb367e526a26ROHYPNOL.jpg	(from https://www.rxmediciner.com/category/smn-och-smnlshet/)
07:14:42	35951/35951	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/bootstrap.min.js?v=39589901	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/bootstrap.mindef1.js	(from https://www.rxmediciner.com/category/smn-och-smnlshet/)
07:14:43	133969/133969	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:14:30%20GMT	https://www.rxmediciner.com/product/rohypnol/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/rohypnol/index.html	(from https://www.rxmediciner.com/category/smn-och-smnlshet/)
07:14:43	6618/6618	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:16:00%20GMT	https://www.rxmediciner.com/js/jquery.slicknav.min.js?v=2002072652	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/jquery.slicknav.min44aa.js	(from https://www.rxmediciner.com/category/smn-och-smnlshet/)
07:14:44	54781/54781	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Apr%202019%2001:30:36%20GMT	https://www.rxmediciner.com/js/owl.carousel.min.js?v=687740775	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/owl.carousel.minbaf0.js	(from https://www.rxmediciner.com/category/smn-och-smnlshet/)
07:14:44	11733/11733	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/easyResponsiveTabs.js?v=344771933	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/easyResponsiveTabscbcb.js	(from https://www.rxmediciner.com/category/smn-och-smnlshet/)
07:14:46	2685/2685	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2016%20Jan%202021%2008:00:38%20GMT	https://www.rxmediciner.com/js/main.js?v=1293255781	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/mainb79b.js	(from https://www.rxmediciner.com/category/smn-och-smnlshet/)
07:14:47	95930/95930	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:38:00%20GMT	https://www.rxmediciner.com/js/jquery-1.11.2.min.js?v=1284748795	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/jquery-1.11.2.min4a3f.js	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:14:47	23688/23688	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:30:02%20GMT	https://www.rxmediciner.com/css/font-awesome.min.css?v=1121465646	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/font-awesome.min8fdd.css	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:14:48	6152/6152	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20May%202019%2004:57:40%20GMT	https://www.rxmediciner.com/css/owl.carousel.css?v=997593468	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/owl.carousel22b8.css	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:14:49	117302/117302	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Apr%202019%2005:18:56%20GMT	https://www.rxmediciner.com/css/bootstrap.min.css?v=2080340169	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/bootstrap.min86be.css	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:14:50	2353/2353	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Nov%202016%2009:24:52%20GMT	https://www.rxmediciner.com/css/slicknav.min.css?v=754995905	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/slicknav.mina2db.css	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:14:50	71642/71642	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Feb%202021%2007:47:45%20GMT	https://www.rxmediciner.com/css/style.css?v=930708541	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/style9b72.css	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:14:51	10108/10108	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:32:58%20GMT	https://www.rxmediciner.com/css/responsive.css?v=77566565	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/responsive87da.css	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:14:51	22459/22459	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2014:14:40%20GMT	https://www.rxmediciner.com/category/anabola-steroider/world-contries.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/category/anabola-steroider/world-contries.jpg	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:14:53	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:14:41%20GMT	https://www.rxmediciner.com/product/winstrol	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/winstrol	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:14:53	18330/18330	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2019:28:16%20GMT	https://www.rxmediciner.com/images/product/5a670a370c02ewinstrol2-300x336.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5a670a370c02ewinstrol2-300x336.jpg	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:14:55	142446/142446	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:14:42%20GMT	https://www.rxmediciner.com/product/winstrol/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/winstrol/index.html	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:14:56	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:14:43%20GMT	https://www.rxmediciner.com/product/trenbolone	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/trenbolone.f3.delayed	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:14:57	30176/30176	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2019:28:16%20GMT	https://www.rxmediciner.com/images/product/5a670abb703513.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5a670abb703513.jpg	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:14:57	145527/145527	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:14:45%20GMT	https://www.rxmediciner.com/product/trenbolone/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/trenbolone/index.html	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:14:58	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:14:45%20GMT	https://www.rxmediciner.com/product/propionate	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/propionate	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:14:59	24954/24954	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2014:21:36%20GMT	https://www.rxmediciner.com/images/product/5a670b1121c21thumb-300x336.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5a670b1121c21thumb-300x336.jpg	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:00	142243/142243	---M-Z	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:14:47%20GMT	https://www.rxmediciner.com/product/propionate/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/propionate/index.html	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:00	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:14:47%20GMT	https://www.rxmediciner.com/product/enanthate	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/enanthate	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:01	14939/14939	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2019:28:18%20GMT	https://www.rxmediciner.com/images/product/5a670c02b25c7testosterone-enanthate.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5a670c02b25c7testosterone-enanthate.jpg	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:02	142219/142219	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:14:50%20GMT	https://www.rxmediciner.com/product/enanthate/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/enanthate/index.html	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:03	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:14:50%20GMT	https://www.rxmediciner.com/product/testosterone-cypionate	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/testosterone-cypionate	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:04	24992/24992	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2019:28:18%20GMT	https://www.rxmediciner.com/images/product/5a670c291f57bcypionax-by-body-research-200mg-2ml-x-10-amps.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5a670c291f57bcypionax-by-body-research-200mg-2ml-x-10-amps.jpg	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:05	142585/142585	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:14:52%20GMT	https://www.rxmediciner.com/product/testosterone-cypionate/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/testosterone-cypionate/index.html	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:05	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:14:52%20GMT	https://www.rxmediciner.com/product/sustanon	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/sustanon	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:06	18717/18717	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2019:28:18%20GMT	https://www.rxmediciner.com/images/product/5a670c6f2f806AGP-Sustanon-300-742x557.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5a670c6f2f806AGP-Sustanon-300-742x557.jpg	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:07	142477/142477	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:14:55%20GMT	https://www.rxmediciner.com/product/sustanon/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/sustanon/index.html	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:08	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:14:55%20GMT	https://www.rxmediciner.com/product/primobolan	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/primobolan	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:08	14481/14481	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2019:28:18%20GMT	https://www.rxmediciner.com/images/product/5a670cc6957bePrimobolan-Depot-Primobolan-Enanthate-Alphabolin-vial-Methenolone-Enanthate-100mg-10ml-vial-1.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5a670cc6957bePrimobolan-Depot-Primobolan-Enanthate-Alphabolin-vial-Methenolone-Enanthate-100mg-10ml-vial-1.jpg	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:10	141716/141716	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:14:57%20GMT	https://www.rxmediciner.com/product/primobolan/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/primobolan/index.html	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:10	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:14:57%20GMT	https://www.rxmediciner.com/product/omnadren-250-mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/omnadren-250-mg	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:11	16352/16352	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2019:28:18%20GMT	https://www.rxmediciner.com/images/product/5a670d3adf75b121-202-thickbox.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5a670d3adf75b121-202-thickbox.jpg	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:12	141768/141768	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:15:00%20GMT	https://www.rxmediciner.com/product/omnadren-250-mg/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/omnadren-250-mg/index.html	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:12	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:14:59%20GMT	https://www.rxmediciner.com/product/nolvadex	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/nolvadex	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:13	26977/26977	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2014:14:52%20GMT	https://www.rxmediciner.com/images/product/5a670d920e4c3nolvadex1-1024x768__24538_zoom__81241_zoom.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5a670d920e4c3nolvadex1-1024x768__24538_zoom__81241_zoom.jpg	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:14	142443/142443	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:15:02%20GMT	https://www.rxmediciner.com/product/nolvadex/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/nolvadex/index.html	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:15	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:15:02%20GMT	https://www.rxmediciner.com/product/methyltestosterone-25-mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/methyltestosterone-25-mg	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:15	18087/18087	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2019:28:18%20GMT	https://www.rxmediciner.com/images/product/5a670dd3eb260Methyltestosterone-Tablets-52.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5a670dd3eb260Methyltestosterone-Tablets-52.jpg	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:16	142670/142670	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:15:04%20GMT	https://www.rxmediciner.com/product/methyltestosterone-25-mg/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/methyltestosterone-25-mg/index.html	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:17	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:15:04%20GMT	https://www.rxmediciner.com/product/lasix-40-mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/lasix-40-mg	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:18	14914/14914	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2014:21:44%20GMT	https://www.rxmediciner.com/images/product/5a670e48910e8Lasix40mg-800x800.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5a670e48910e8Lasix40mg-800x800.jpg	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:18	141538/141538	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:15:06%20GMT	https://www.rxmediciner.com/product/lasix-40-mg/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/lasix-40-mg/index.html	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:19	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:15:06%20GMT	https://www.rxmediciner.com/product/insulin	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/insulin	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:20	35951/35951	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/bootstrap.min.js?v=1769227343	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/bootstrap.min6032.js	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:20	17829/17829	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2014:14:56%20GMT	https://www.rxmediciner.com/images/product/5a670e6648898994208-8ca6eb3349e1bf8abb43220c1765a59c.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5a670e6648898994208-8ca6eb3349e1bf8abb43220c1765a59c.jpg	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:21	141608/141608	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:15:08%20GMT	https://www.rxmediciner.com/product/insulin/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/insulin/index.html	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:22	6618/6618	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:16:00%20GMT	https://www.rxmediciner.com/js/jquery.slicknav.min.js?v=687864429	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/jquery.slicknav.min53fc.js	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:24	54781/54781	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Apr%202019%2001:30:36%20GMT	https://www.rxmediciner.com/js/owl.carousel.min.js?v=24038649	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/owl.carousel.min65f8.js	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:25	11733/11733	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/easyResponsiveTabs.js?v=437708991	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/easyResponsiveTabs59e1.js	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:26	2685/2685	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2016%20Jan%202021%2008:00:38%20GMT	https://www.rxmediciner.com/js/main.js?v=1823552231	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/main0853.js	(from https://www.rxmediciner.com/category/anabola-steroider/)
07:15:27	95930/95930	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:38:00%20GMT	https://www.rxmediciner.com/js/jquery-1.11.2.min.js?v=535164498	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/jquery-1.11.2.minff49.js	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:28	23688/23688	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:30:02%20GMT	https://www.rxmediciner.com/css/font-awesome.min.css?v=685542389	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/font-awesome.min1497.css	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:28	6152/6152	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20May%202019%2004:57:40%20GMT	https://www.rxmediciner.com/css/owl.carousel.css?v=1035423026	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/owl.carousel29e7.css	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:29	117302/117302	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Apr%202019%2005:18:56%20GMT	https://www.rxmediciner.com/css/bootstrap.min.css?v=188779071	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/bootstrap.mine5e3.css	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:30	2353/2353	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Nov%202016%2009:24:52%20GMT	https://www.rxmediciner.com/css/slicknav.min.css?v=948916242	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/slicknav.min4d1c.css	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:30	71642/71642	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Feb%202021%2007:47:45%20GMT	https://www.rxmediciner.com/css/style.css?v=1433843187	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/style1481.css	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:31	10108/10108	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:32:58%20GMT	https://www.rxmediciner.com/css/responsive.css?v=283867386	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/responsive9dbe.css	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:32	22460/22460	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2014:15:21%20GMT	https://www.rxmediciner.com/category/stimulantia/world-contries.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/category/stimulantia/world-contries.jpg	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:34	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:15:22%20GMT	https://www.rxmediciner.com/product/pure-a-pvp-crystals	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/pure-a-pvp-crystals	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:35	139469/139469	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:15:23%20GMT	https://www.rxmediciner.com/product/pure-a-pvp-crystals/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/pure-a-pvp-crystals/index.html	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:36	21213/21213	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Sep%202019%2009:08:38%20GMT	https://www.rxmediciner.com/images/product/5bb32b01d5709A%20PVP%20crystals.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5bb32b01d5709A%20PVP%20crystals.jpg	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:37	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:15:25%20GMT	https://www.rxmediciner.com/product/dexedrine-15mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/dexedrine-15mg	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:38	140174/140174	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:15:26%20GMT	https://www.rxmediciner.com/product/dexedrine-15mg/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/dexedrine-15mg/index.html	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:38	42904/42904	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Oct%202018%2017:01:48%20GMT	https://www.rxmediciner.com/images/product/5bb2a75c84cdbDexedrine.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5bb2a75c84cdbDexedrine.jpg	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:40	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:15:27%20GMT	https://www.rxmediciner.com/product/ritalin-20-mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/ritalin-20-mg.11a.delayed	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:41	139100/139100	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:15:29%20GMT	https://www.rxmediciner.com/product/ritalin-20-mg/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/ritalin-20-mg/index.html	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:41	24843/24843	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Oct%202018%2016:51:40%20GMT	https://www.rxmediciner.com/images/product/5bb2a4fd023efretalin%2020mg.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5bb2a4fd023efretalin%2020mg.jpg	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:42	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:15:30%20GMT	https://www.rxmediciner.com/product/benzedrine-sulfate	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/benzedrine-sulfate	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:43	24574/24574	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2014:22:04%20GMT	https://www.rxmediciner.com/images/product/5b7e6347ad52b4ffa737b417e7a63a15a8a4e9587e5fb.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5b7e6347ad52b4ffa737b417e7a63a15a8a4e9587e5fb.jpg	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:44	139108/139108	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:15:31%20GMT	https://www.rxmediciner.com/product/benzedrine-sulfate/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/benzedrine-sulfate/index.html	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:46	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:15:33%20GMT	https://www.rxmediciner.com/product/adderall	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/adderall.11e.delayed	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:47	35951/35951	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/bootstrap.min.js?v=1414238065	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/bootstrap.min7357.js	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:47	29036/29036	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2019:28:18%20GMT	https://www.rxmediciner.com/images/product/5a671a03a054ca97276_3196151008_070662c101_b.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/images/product/5a671a03a054ca97276_3196151008_070662c101_b.jpg	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:48	139033/139033	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2014:15:36%20GMT	https://www.rxmediciner.com/product/adderall/	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/adderall/index.html	(from https://www.rxmediciner.com/category/stimulantia/)
07:15:49	6618/6618	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:16:00%20GMT	https://www.rxmediciner.com/js/jquery.slicknav.min.js?v=1266817214	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/jquery.slicknav.min3d97.js	(from https://www.rxmediciner.com/category/stimulantia/)
